"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
63224,1558278142889,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,507,0.0,116,170,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63244,1558278142909,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,507,0.0,115,167,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
63264,1558278142929,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,167,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63284,1558278142949,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,164,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63304,1558278142969,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,164,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63324,1558278142989,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,507,0.0,115,161,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63344,1558278143003,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,507,0.0,116,161,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
63364,1558278143023,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,507,0.0,115,158,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63384,1558278143043,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,507,0.0,115,158,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63404,1558278143063,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,507,0.0,115,156,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63424,1558278143083,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,155,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63444,1558278143100,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,155,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
63464,1558278143120,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,153,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63484,1558278143140,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,153,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63504,1558278143160,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,153,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63524,1558278143180,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,150,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63544,1558278143209,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,150,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
63564,1558278143229,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,150,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63584,1558278143249,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,148,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63604,1558278143269,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,148,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63624,1558278143289,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,505,0.0,116,148,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63644,1558278143308,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,505,0.0,115,145,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
63664,1558278143328,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,145,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63684,1558278143348,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,145,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63704,1558278143368,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,145,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63724,1558278143388,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,143,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63744,1558278143408,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,142,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
63764,1558278143428,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,142,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63784,1558278143448,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,142,60,118.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63804,1558278143468,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,140,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63824,1558278143488,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,140,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63844,1558278143508,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,140,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
63864,1558278143528,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,140,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63884,1558278143548,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,140,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63904,1558278143568,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,140,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63924,1558278143588,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,137,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63944,1558278143608,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,137,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
63964,1558278143628,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,136,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
63984,1558278143648,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,136,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64004,1558278143668,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,136,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64024,1558278143688,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,134,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64044,1558278143708,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,134,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64064,1558278143728,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,134,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64084,1558278143748,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,134,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64104,1558278143768,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,134,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64124,1558278143788,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,134,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64144,1558278143808,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,132,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64164,1558278143828,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,132,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64184,1558278143848,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,131,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64204,1558278143868,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,131,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64224,1558278143888,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,131,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64244,1558278143908,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,131,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64264,1558278143928,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,131,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64284,1558278143948,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,131,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64304,1558278143968,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,131,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64324,1558278143988,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,128,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64344,1558278144004,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,128,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64364,1558278144024,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,128,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64384,1558278144044,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,128,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64404,1558278144064,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,128,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64424,1558278144084,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,128,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64444,1558278144107,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,128,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64464,1558278144127,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,127,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64484,1558278144147,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,127,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64504,1558278144167,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,126,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64524,1558278144187,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,126,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64544,1558278144207,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,126,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64564,1558278144227,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,126,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64584,1558278144247,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,126,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64604,1558278144267,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,126,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64624,1558278144287,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,126,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64644,1558278144307,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,126,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64664,1558278144327,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,126,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64684,1558278144347,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,124,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64704,1558278144367,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,123,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64724,1558278144387,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,123,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64744,1558278144409,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,123,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64764,1558278144429,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,123,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64784,1558278144449,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,123,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64804,1558278144469,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,123,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64824,1558278144489,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,122,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64844,1558278144507,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,122,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64864,1558278144527,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,122,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64884,1558278144547,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,116,122,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64904,1558278144567,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,506,0.0,115,122,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64924,1558278144587,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,505,0.0,115,122,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64944,1558278144607,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,525,0.0,116,122,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
64964,1558278144627,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,546,0.0,115,121,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
64984,1558278144647,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,566,0.0,116,121,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65004,1558278144667,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,586,0.0,115,121,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65024,1558278144687,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,607,0.0,115,121,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65044,1558278144709,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,627,0.0,115,121,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65064,1558278144729,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,633,0.0,115,121,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65084,1558278144749,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,633,0.0,116,121,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65104,1558278144769,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,634,0.0,115,121,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65124,1558278144789,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,634,0.0,115,120,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65144,1558278144809,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,634,0.0,115,120,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65164,1558278144829,0.8,0.01,0.6,0,-1,-0,0,0,69,29,97,634,0.0,115,120,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65184,1558278144849,0.8,0.01,0.59,0,-1,-0,0,0,69,29,97,634,0.0,115,120,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65204,1558278144869,0.8,0.01,0.59,0,-1,-0,0,0,69,29,97,634,0.0,115,120,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65224,1558278144889,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,635,0.0,115,120,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65244,1558278144909,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,635,0.0,115,120,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65264,1558278144929,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,635,0.0,115,118,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65284,1558278144949,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,635,0.0,115,118,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65304,1558278144969,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,635,0.0,115,118,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65324,1558278144989,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,635,0.0,115,118,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65344,1558278145003,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,636,0.0,116,118,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65364,1558278145023,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,636,0.0,115,118,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65384,1558278145043,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,636,0.0,115,118,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65404,1558278145063,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,636,0.0,116,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65424,1558278145083,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,636,0.0,115,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65444,1558278145108,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,636,0.0,116,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65464,1558278145128,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,636,0.0,116,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65484,1558278145148,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,636,0.0,116,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65504,1558278145168,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,116,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65524,1558278145188,0.8,0.02,0.59,0,-1,-0,0,0,69,29,97,637,0.0,116,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65544,1558278145208,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,115,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65564,1558278145228,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,115,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65584,1558278145248,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,115,117,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65604,1558278145268,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,115,116,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65624,1558278145288,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,116,116,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65644,1558278145308,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,115,116,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65664,1558278145328,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,115,116,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65684,1558278145348,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,115,116,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65704,1558278145368,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,116,116,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65724,1558278145388,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,115,116,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65744,1558278145408,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,116,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65764,1558278145428,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,637,0.0,116,116,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65784,1558278145448,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,638,0.0,115,116,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65804,1558278145468,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,638,0.0,116,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65824,1558278145488,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,638,0.0,115,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65844,1558278145508,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,638,0.0,115,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65864,1558278145528,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,638,0.0,115,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65884,1558278145548,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,638,0.0,115,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65904,1558278145568,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,638,0.0,115,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65924,1558278145588,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,638,0.0,115,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65944,1558278145605,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,639,0.0,115,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
65964,1558278145625,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,639,0.0,115,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
65984,1558278145645,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,639,0.0,116,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66004,1558278145665,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,639,0.0,116,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66024,1558278145685,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,639,0.0,116,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66044,1558278145708,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,639,0.0,116,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
66064,1558278145728,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,639,0.0,116,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66084,1558278145748,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,639,0.0,116,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66104,1558278145768,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,640,0.0,115,115,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66124,1558278145788,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,640,0.0,115,114,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66144,1558278145808,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,640,0.0,116,114,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
66164,1558278145828,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,640,0.0,116,114,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66184,1558278145848,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,640,0.0,115,114,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66204,1558278145868,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,640,0.0,116,113,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66224,1558278145888,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,640,0.0,116,113,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66244,1558278145908,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,640,0.0,116,113,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
66264,1558278145928,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,641,0.0,115,112,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66284,1558278145948,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,641,0.0,116,113,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
66304,1558278145968,0.8,0.02,0.6,0,-1,-0,0,0,69,29,97,641,0.0,115,113,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
